年,週,就診類別,年齡別,county,NHIAcute,健保就診總人次
2010,50,門診,65+,南投縣,1924,23334
2010,50,門診,65+,屏東縣,3340,44491
2010,50,門診,65+,苗栗縣,1445,22216
2010,50,門診,65+,桃園市,3795,62142
2010,50,門診,65+,高雄市,8441,130181
2010,50,門診,65+,基隆市,1606,18751
2010,50,門診,65+,連江縣,1,128
2010,50,門診,65+,雲林縣,2414,36890
2010,50,門診,65+,新北市,9285,99209
2010,50,門診,65+,新竹市,831,15779
2010,50,門診,65+,新竹縣,1270,13877
2010,50,門診,65+,嘉義市,966,22550
2010,50,門診,65+,嘉義縣,2170,26065
2010,50,門診,65+,彰化縣,3403,54226
2010,50,門診,65+,澎湖縣,330,7337
2010,51,住院,0-4,台中市,3,196
2010,51,住院,0-4,台北市,9,416
2010,51,住院,0-4,台東縣,4,25
2010,51,住院,0-4,台南市,0,41
2010,51,住院,0-4,宜蘭縣,1,103
2010,51,住院,0-4,花蓮縣,0,11
2010,51,住院,0-4,金門縣,0,3
2010,51,住院,0-4,南投縣,0,31
2010,51,住院,0-4,屏東縣,0,25
2010,51,住院,0-4,苗栗縣,0,2
2010,51,住院,0-4,桃園市,4,244
2010,51,住院,0-4,高雄市,0,194
2010,51,住院,0-4,基隆市,1,52
2010,51,住院,0-4,連江縣,0,2
2010,51,住院,0-4,雲林縣,0,10
2010,51,住院,0-4,新北市,4,125
2010,51,住院,0-4,新竹市,1,84
2010,51,住院,0-4,新竹縣,0,22
2010,51,住院,0-4,嘉義市,0,15
2010,51,住院,0-4,嘉義縣,0,48
2010,51,住院,0-4,彰化縣,5,171
2010,51,住院,15-24,台中市,3,228
2010,51,住院,15-24,台北市,2,318
2010,51,住院,15-24,台東縣,0,17
2010,51,住院,15-24,台南市,3,64
2010,51,住院,15-24,宜蘭縣,0,64
2010,51,住院,15-24,花蓮縣,0,24
2010,51,住院,15-24,金門縣,0,6
2010,51,住院,15-24,南投縣,5,25
2010,51,住院,15-24,屏東縣,0,50
2010,51,住院,15-24,苗栗縣,0,22
2010,51,住院,15-24,桃園市,1,217
2010,51,住院,15-24,高雄市,6,207
2010,51,住院,15-24,基隆市,1,34
2010,51,住院,15-24,連江縣,0,7
2010,51,住院,15-24,雲林縣,3,24
2010,51,住院,15-24,新北市,8,149
2010,51,住院,15-24,新竹市,0,41
2010,51,住院,15-24,新竹縣,0,14
2010,51,住院,15-24,嘉義市,1,25
2010,51,住院,15-24,嘉義縣,0,28
2010,51,住院,15-24,彰化縣,2,114
2010,51,住院,15-24,澎湖縣,0,1
2010,51,住院,25-64,台中市,11,2062
2010,51,住院,25-64,台北市,23,5049
2010,51,住院,25-64,台東縣,3,157
2010,51,住院,25-64,台南市,7,1162
2010,51,住院,25-64,宜蘭縣,1,543
2010,51,住院,25-64,花蓮縣,0,205
2010,51,住院,25-64,金門縣,0,34
2010,51,住院,25-64,南投縣,15,214
2010,51,住院,25-64,屏東縣,3,421
2010,51,住院,25-64,苗栗縣,0,176
2010,51,住院,25-64,桃園市,10,2076
2010,51,住院,25-64,高雄市,43,2510
2010,51,住院,25-64,基隆市,8,340
2010,51,住院,25-64,連江縣,0,2
2010,51,住院,25-64,雲林縣,21,285
2010,51,住院,25-64,新北市,49,1610
2010,51,住院,25-64,新竹市,0,404
2010,51,住院,25-64,新竹縣,0,161
2010,51,住院,25-64,嘉義市,3,289
2010,51,住院,25-64,嘉義縣,0,357
2010,51,住院,25-64,彰化縣,16,1213
2010,51,住院,25-64,澎湖縣,0,14
2010,51,住院,5-14,台中市,2,138
2010,51,住院,5-14,台北市,5,302
2010,51,住院,5-14,台東縣,0,9
2010,51,住院,5-14,台南市,0,32
2010,51,住院,5-14,宜蘭縣,0,60
2010,51,住院,5-14,花蓮縣,0,12
2010,51,住院,5-14,金門縣,0,2
2010,51,住院,5-14,南投縣,0,12
2010,51,住院,5-14,屏東縣,0,19
2010,51,住院,5-14,苗栗縣,0,9
2010,51,住院,5-14,桃園市,0,146
2010,51,住院,5-14,高雄市,0,150
2010,51,住院,5-14,基隆市,2,30
2010,51,住院,5-14,雲林縣,0,19
2010,51,住院,5-14,新北市,2,71
2010,51,住院,5-14,新竹市,0,29
2010,51,住院,5-14,新竹縣,0,18
2010,51,住院,5-14,嘉義市,0,17
2010,51,住院,5-14,嘉義縣,0,29
2010,51,住院,5-14,彰化縣,3,101
2010,51,住院,65+,台中市,3,1041
2010,51,住院,65+,台北市,11,2943
2010,51,住院,65+,台東縣,1,102
2010,51,住院,65+,台南市,3,608
2010,51,住院,65+,宜蘭縣,0,466
2010,51,住院,65+,花蓮縣,0,117
2010,51,住院,65+,金門縣,0,22
2010,51,住院,65+,南投縣,0,146
2010,51,住院,65+,屏東縣,1,281
2010,51,住院,65+,苗栗縣,0,166
2010,51,住院,65+,桃園市,1,1179
2010,51,住院,65+,高雄市,0,1289
2010,51,住院,65+,基隆市,0,320
2010,51,住院,65+,連江縣,0,2
2010,51,住院,65+,雲林縣,1,212
2010,51,住院,65+,新北市,5,913
2010,51,住院,65+,新竹市,0,277
2010,51,住院,65+,新竹縣,0,106
2010,51,住院,65+,嘉義市,0,151
2010,51,住院,65+,嘉義縣,0,292
2010,51,住院,65+,彰化縣,1,845
2010,51,住院,65+,澎湖縣,0,7
2010,51,門診,0-4,台中市,11480,57197
2010,51,門診,0-4,台北市,7891,33664
2010,51,門診,0-4,台東縣,1209,2374
2010,51,門診,0-4,台南市,6449,34127
2010,51,門診,0-4,宜蘭縣,2353,6589
2010,51,門診,0-4,花蓮縣,1001,4811
2010,51,門診,0-4,金門縣,367,1302
2010,51,門診,0-4,南投縣,2209,9505
2010,51,門診,0-4,屏東縣,2870,12929
2010,51,門診,0-4,苗栗縣,2276,9229
2010,51,門診,0-4,桃園市,8634,38615
2010,51,門診,0-4,高雄市,10860,45441
2010,51,門診,0-4,基隆市,1103,5492
2010,51,門診,0-4,連江縣,1,73
2010,51,門診,0-4,雲林縣,3134,13427
2010,51,門診,0-4,新北市,18588,66705
2010,51,門診,0-4,新竹市,1794,10645
2010,51,門診,0-4,新竹縣,2735,10159
2010,51,門診,0-4,嘉義市,1593,8257
2010,51,門診,0-4,嘉義縣,1394,5263
2010,51,門診,0-4,彰化縣,5598,28098
2010,51,門診,0-4,澎湖縣,168,1441
2010,51,門診,15-24,台中市,9544,60226
2010,51,門診,15-24,台北市,7734,46879
2010,51,門診,15-24,台東縣,555,2033
2010,51,門診,15-24,台南市,4460,35196
2010,51,門診,15-24,宜蘭縣,1168,6364
2010,51,門診,15-24,花蓮縣,711,5216
2010,51,門診,15-24,金門縣,335,1475
2010,51,門診,15-24,南投縣,1214,7089
2010,51,門診,15-24,屏東縣,2141,12277
2010,51,門診,15-24,苗栗縣,1455,7664
2010,51,門診,15-24,桃園市,5503,35208
2010,51,門診,15-24,高雄市,7517,51221
2010,51,門診,15-24,基隆市,1088,5924
2010,51,門診,15-24,連江縣,19,237
2010,51,門診,15-24,雲林縣,1690,10615
2010,51,門診,15-24,新北市,13215,66487
2010,51,門診,15-24,新竹市,1179,9252
2010,51,門診,15-24,新竹縣,1475,6525
2010,51,門診,15-24,嘉義市,881,8260
2010,51,門診,15-24,嘉義縣,1225,5232
2010,51,門診,15-24,彰化縣,3215,21755
2010,51,門診,15-24,澎湖縣,225,2199
2010,51,門診,25-64,台中市,35665,328666
2010,51,門診,25-64,台北市,32222,328103
2010,51,門診,25-64,台東縣,2482,17574
2010,51,門診,25-64,台南市,19616,218181
2010,51,門診,25-64,宜蘭縣,4599,42022
2010,51,門診,25-64,花蓮縣,3178,34878
2010,51,門診,25-64,金門縣,1099,6867
2010,51,門診,25-64,南投縣,5487,47941
2010,51,門診,25-64,屏東縣,9126,83649
2010,51,門診,25-64,苗栗縣,5979,47478
2010,51,門診,25-64,桃園市,21799,205824
2010,51,門診,25-64,高雄市,35222,351459
2010,51,門診,25-64,基隆市,5354,42894
2010,51,門診,25-64,連江縣,32,517
2010,51,門診,25-64,雲林縣,7789,72776
2010,51,門診,25-64,新北市,57274,394822
2010,51,門診,25-64,新竹市,4586,53533
2010,51,門診,25-64,新竹縣,6377,40109
2010,51,門診,25-64,嘉義市,3785,52418
2010,51,門診,25-64,嘉義縣,4905,39164
2010,51,門診,25-64,彰化縣,13868,133409
2010,51,門診,25-64,澎湖縣,1081,14427
2010,51,門診,5-14,台中市,16627,87952
2010,51,門診,5-14,台北市,11668,53788
2010,51,門診,5-14,台東縣,1372,3408
2010,51,門診,5-14,台南市,9218,49476
2010,51,門診,5-14,宜蘭縣,2802,9831
2010,51,門診,5-14,花蓮縣,1509,7282
2010,51,門診,5-14,金門縣,554,1950
2010,51,門診,5-14,南投縣,2944,13769
2010,51,門診,5-14,屏東縣,4095,19743
2010,51,門診,5-14,苗栗縣,2680,11882
2010,51,門診,5-14,桃園市,10660,54970
2010,51,門診,5-14,高雄市,15184,73506
2010,51,門診,5-14,基隆市,1576,8604
2010,51,門診,5-14,連江縣,1,86
2010,51,門診,5-14,雲林縣,4335,20480
2010,51,門診,5-14,新北市,25829,99921
2010,51,門診,5-14,新竹市,1931,12639
2010,51,門診,5-14,新竹縣,3264,12900
2010,51,門診,5-14,嘉義市,1991,12144
2010,51,門診,5-14,嘉義縣,2774,9973
2010,51,門診,5-14,彰化縣,7272,39768
2010,51,門診,5-14,澎湖縣,376,2675
2010,51,門診,65+,台中市,7397,103175
2010,51,門診,65+,台北市,7398,138529
2010,51,門診,65+,台東縣,1142,10716
2010,51,門診,65+,台南市,5479,92261
2010,51,門診,65+,宜蘭縣,1611,24619
2010,51,門診,65+,花蓮縣,1114,17863
2010,51,門診,65+,金門縣,279,3007
2010,51,門診,65+,南投縣,2097,25888
2010,51,門診,65+,屏東縣,3810,46051
2010,51,門診,65+,苗栗縣,1692,24865
2010,51,門診,65+,桃園市,4379,66030
2010,51,門診,65+,高雄市,8918,136937
2010,51,門診,65+,基隆市,1706,19555
2010,51,門診,65+,連江縣,3,135
2010,51,門診,65+,雲林縣,2667,39902
2010,51,門診,65+,新北市,10250,105191
2010,51,門診,65+,新竹市,970,16948
2010,51,門診,65+,新竹縣,1313,15072
2010,51,門診,65+,嘉義市,1114,23546
2010,51,門診,65+,嘉義縣,2381,28165
2010,51,門診,65+,彰化縣,3918,57960
2010,51,門診,65+,澎湖縣,348,8127
2010,52,住院,0-4,台中市,1,179
2010,52,住院,0-4,台北市,12,364
2010,52,住院,0-4,台東縣,2,29
2010,52,住院,0-4,台南市,0,27
2010,52,住院,0-4,宜蘭縣,1,92
2010,52,住院,0-4,花蓮縣,1,18
2010,52,住院,0-4,金門縣,0,6
2010,52,住院,0-4,南投縣,0,35
2010,52,住院,0-4,屏東縣,0,22
2010,52,住院,0-4,苗栗縣,0,4
2010,52,住院,0-4,桃園市,0,268
2010,52,住院,0-4,高雄市,0,173
2010,52,住院,0-4,基隆市,2,59
2010,52,住院,0-4,雲林縣,0,9
2010,52,住院,0-4,新北市,2,117
2010,52,住院,0-4,新竹市,4,93
2010,52,住院,0-4,新竹縣,0,37
2010,52,住院,0-4,嘉義市,0,26
2010,52,住院,0-4,嘉義縣,2,38
2010,52,住院,0-4,彰化縣,5,195
2010,52,住院,15-24,台中市,4,199
2010,52,住院,15-24,台北市,5,352
2010,52,住院,15-24,台東縣,1,16
2010,52,住院,15-24,台南市,1,69
2010,52,住院,15-24,宜蘭縣,1,47
2010,52,住院,15-24,花蓮縣,0,16
2010,52,住院,15-24,金門縣,1,9
2010,52,住院,15-24,南投縣,6,25
2010,52,住院,15-24,屏東縣,0,62
2010,52,住院,15-24,苗栗縣,0,16
2010,52,住院,15-24,桃園市,2,177
2010,52,住院,15-24,高雄市,9,192
2010,52,住院,15-24,基隆市,0,25
2010,52,住院,15-24,連江縣,0,2
2010,52,住院,15-24,雲林縣,8,27
2010,52,住院,15-24,新北市,4,142
2010,52,住院,15-24,新竹市,0,30
2010,52,住院,15-24,新竹縣,0,16
2010,52,住院,15-24,嘉義市,1,21
2010,52,住院,15-24,嘉義縣,0,17
2010,52,住院,15-24,彰化縣,0,118
2010,52,住院,15-24,澎湖縣,0,1
2010,52,住院,25-64,台中市,16,1891
2010,52,住院,25-64,台北市,27,4705
2010,52,住院,25-64,台東縣,1,127
2010,52,住院,25-64,台南市,6,1135
2010,52,住院,25-64,宜蘭縣,2,480
2010,52,住院,25-64,花蓮縣,0,216
2010,52,住院,25-64,金門縣,0,22
2010,52,住院,25-64,南投縣,5,174
2010,52,住院,25-64,屏東縣,0,475
2010,52,住院,25-64,苗栗縣,1,144
2010,52,住院,25-64,桃園市,9,2111
2010,52,住院,25-64,高雄市,47,2406
2010,52,住院,25-64,基隆市,10,334
2010,52,住院,25-64,連江縣,0,2
2010,52,住院,25-64,雲林縣,28,285
2010,52,住院,25-64,新北市,58,1739
2010,52,住院,25-64,新竹市,1,390
2010,52,住院,25-64,新竹縣,0,157
2010,52,住院,25-64,嘉義市,4,241
2010,52,住院,25-64,嘉義縣,0,334
2010,52,住院,25-64,彰化縣,6,1113
2010,52,住院,25-64,澎湖縣,0,17
2010,52,住院,5-14,台中市,3,119
2010,52,住院,5-14,台北市,10,312
2010,52,住院,5-14,台東縣,0,18
2010,52,住院,5-14,台南市,0,14
2010,52,住院,5-14,宜蘭縣,0,58
2010,52,住院,5-14,花蓮縣,0,12
2010,52,住院,5-14,金門縣,0,2
2010,52,住院,5-14,南投縣,0,15
2010,52,住院,5-14,屏東縣,0,25
2010,52,住院,5-14,苗栗縣,0,7
2010,52,住院,5-14,桃園市,0,158
2010,52,住院,5-14,高雄市,0,127
2010,52,住院,5-14,基隆市,0,48
2010,52,住院,5-14,雲林縣,0,5
2010,52,住院,5-14,新北市,5,88
2010,52,住院,5-14,新竹市,1,39
2010,52,住院,5-14,新竹縣,1,23
2010,52,住院,5-14,嘉義市,0,20
2010,52,住院,5-14,嘉義縣,0,32
2010,52,住院,5-14,彰化縣,3,95
2010,52,住院,5-14,澎湖縣,0,1
2010,52,住院,65+,台中市,1,965
2010,52,住院,65+,台北市,6,2667
2010,52,住院,65+,台東縣,1,116
2010,52,住院,65+,台南市,0,570
2010,52,住院,65+,宜蘭縣,3,398
2010,52,住院,65+,花蓮縣,0,129
2010,52,住院,65+,金門縣,1,16
2010,52,住院,65+,南投縣,0,142
2010,52,住院,65+,屏東縣,0,261
2010,52,住院,65+,苗栗縣,1,151
2010,52,住院,65+,桃園市,0,1215
2010,52,住院,65+,高雄市,3,1228
2010,52,住院,65+,基隆市,0,302
2010,52,住院,65+,連江縣,0,2
2010,52,住院,65+,雲林縣,0,216
2010,52,住院,65+,新北市,6,978
2010,52,住院,65+,新竹市,0,259
2010,52,住院,65+,新竹縣,0,115
2010,52,住院,65+,嘉義市,0,121
2010,52,住院,65+,嘉義縣,1,328
2010,52,住院,65+,彰化縣,3,858
2010,52,住院,65+,澎湖縣,0,4
2010,52,門診,0-4,台中市,12018,58419
2010,52,門診,0-4,台北市,8009,32572
2010,52,門診,0-4,台東縣,1307,2548
2010,52,門診,0-4,台南市,6609,33945
2010,52,門診,0-4,宜蘭縣,2404,6680
2010,52,門診,0-4,花蓮縣,1108,4971
2010,52,門診,0-4,金門縣,369,1381
2010,52,門診,0-4,南投縣,2411,9940
2010,52,門診,0-4,屏東縣,2876,12811
2010,52,門診,0-4,苗栗縣,2461,9352
2010,52,門診,0-4,桃園市,9063,39324
2010,52,門診,0-4,高雄市,11065,44828
2010,52,門診,0-4,基隆市,1175,5604
2010,52,門診,0-4,連江縣,7,98
2010,52,門診,0-4,雲林縣,3114,13479
2010,52,門診,0-4,新北市,19243,67122
2010,52,門診,0-4,新竹市,1730,10104
2010,52,門診,0-4,新竹縣,2664,9845
2010,52,門診,0-4,嘉義市,1506,8355
2010,52,門診,0-4,嘉義縣,1333,5254
2010,52,門診,0-4,彰化縣,5660,28217
2010,52,門診,0-4,澎湖縣,200,1461
2010,52,門診,15-24,台中市,11822,64093
2010,52,門診,15-24,台北市,9218,47209
2010,52,門診,15-24,台東縣,668,2212
2010,52,門診,15-24,台南市,5185,35023
2010,52,門診,15-24,宜蘭縣,1296,6142
2010,52,門診,15-24,花蓮縣,843,5813
2010,52,門診,15-24,金門縣,374,1513
2010,52,門診,15-24,南投縣,1429,7668
2010,52,門診,15-24,屏東縣,2367,12473
2010,52,門診,15-24,苗栗縣,1592,7741
2010,52,門診,15-24,桃園市,6361,36180
2010,52,門診,15-24,高雄市,8311,50737
2010,52,門診,15-24,基隆市,1195,6041
2010,52,門診,15-24,連江縣,40,267
2010,52,門診,15-24,雲林縣,1934,11082
2010,52,門診,15-24,新北市,14988,68065
2010,52,門診,15-24,新竹市,1490,9350
2010,52,門診,15-24,新竹縣,1559,6537
2010,52,門診,15-24,嘉義市,997,8172
2010,52,門診,15-24,嘉義縣,1494,5813
2010,52,門診,15-24,彰化縣,3703,21777
2010,52,門診,15-24,澎湖縣,239,2136
2010,52,門診,25-64,台中市,38921,324560
2010,52,門診,25-64,台北市,34659,319784
2010,52,門診,25-64,台東縣,2605,17332
2010,52,門診,25-64,台南市,20178,210274
2010,52,門診,25-64,宜蘭縣,4740,40747
2010,52,門診,25-64,花蓮縣,3428,34475
2010,52,門診,25-64,金門縣,1129,6891
2010,52,門診,25-64,南投縣,6058,47948
2010,52,門診,25-64,屏東縣,9468,82688
2010,52,門診,25-64,苗栗縣,6177,46128
2010,52,門診,25-64,桃園市,23206,203656
2010,52,門診,25-64,高雄市,36091,336149
2010,52,門診,25-64,基隆市,5495,42033
2010,52,門診,25-64,連江縣,44,585
2010,52,門診,25-64,雲林縣,8226,71854
2010,52,門診,25-64,新北市,60023,391538
2010,52,門診,25-64,新竹市,4885,51512
2010,52,門診,25-64,新竹縣,6623,38773
2010,52,門診,25-64,嘉義市,3830,51224
2010,52,門診,25-64,嘉義縣,5132,38669
2010,52,門診,25-64,彰化縣,15142,131374
2010,52,門診,25-64,澎湖縣,1037,13908
2010,52,門診,5-14,台中市,18272,92979
2010,52,門診,5-14,台北市,11901,51987
2010,52,門診,5-14,台東縣,1523,3606
2010,52,門診,5-14,台南市,9922,51764
2010,52,門診,5-14,宜蘭縣,3094,10138
2010,52,門診,5-14,花蓮縣,1716,7964
2010,52,門診,5-14,金門縣,582,2027
2010,52,門診,5-14,南投縣,3463,15371
2010,52,門診,5-14,屏東縣,4602,20382
2010,52,門診,5-14,苗栗縣,3135,12763
2010,52,門診,5-14,桃園市,11649,57701
2010,52,門診,5-14,高雄市,16976,75587
2010,52,門診,5-14,基隆市,1764,9048
2010,52,門診,5-14,連江縣,5,94
2010,52,門診,5-14,雲林縣,4842,22012
2010,52,門診,5-14,新北市,27249,102675
2010,52,門診,5-14,新竹市,2008,12655
2010,52,門診,5-14,新竹縣,3446,13442
2010,52,門診,5-14,嘉義市,2135,12906
2010,52,門診,5-14,嘉義縣,2949,10961
2010,52,門診,5-14,彰化縣,8226,41591
2010,52,門診,5-14,澎湖縣,400,2835
2010,52,門診,65+,台中市,7455,100545
2010,52,門診,65+,台北市,7360,135172
2010,52,門診,65+,台東縣,1128,10338
2010,52,門診,65+,台南市,5347,88168
2010,52,門診,65+,宜蘭縣,1610,23727
2010,52,門診,65+,花蓮縣,1204,16925
2010,52,門診,65+,金門縣,286,3139
2010,52,門診,65+,南投縣,2004,24854
2010,52,門診,65+,屏東縣,3766,44585
2010,52,門診,65+,苗栗縣,1585,23839
2010,52,門診,65+,桃園市,4616,65338
2010,52,門診,65+,高雄市,8797,130808
2010,52,門診,65+,基隆市,1669,18978
2010,52,門診,65+,連江縣,4,145
2010,52,門診,65+,雲林縣,2715,37942
2010,52,門診,65+,新北市,9943,102545
2010,52,門診,65+,新竹市,987,16031
2010,52,門診,65+,新竹縣,1360,14528
2010,52,門診,65+,嘉義市,1026,22494
2010,52,門診,65+,嘉義縣,2249,26610
2010,52,門診,65+,彰化縣,3899,55817
2010,52,門診,65+,澎湖縣,360,7798
2011,01,住院,0-4,台中市,2,150
2011,01,住院,0-4,台北市,10,333
2011,01,住院,0-4,台東縣,0,12
2011,01,住院,0-4,台南市,1,29
2011,01,住院,0-4,宜蘭縣,0,93
2011,01,住院,0-4,花蓮縣,0,10
2011,01,住院,0-4,金門縣,1,6
2011,01,住院,0-4,南投縣,0,36
2011,01,住院,0-4,屏東縣,0,23
2011,01,住院,0-4,苗栗縣,0,7
2011,01,住院,0-4,桃園市,3,230
2011,01,住院,0-4,高雄市,1,169
2011,01,住院,0-4,基隆市,0,42
2011,01,住院,0-4,連江縣,0,1
2011,01,住院,0-4,雲林縣,0,4
2011,01,住院,0-4,新北市,4,121
2011,01,住院,0-4,新竹市,7,87
2011,01,住院,0-4,新竹縣,0,31
2011,01,住院,0-4,嘉義市,0,33
2011,01,住院,0-4,嘉義縣,0,34
2011,01,住院,0-4,彰化縣,4,191
2011,01,住院,15-24,台中市,3,239
2011,01,住院,15-24,台北市,3,319
2011,01,住院,15-24,台東縣,1,16
2011,01,住院,15-24,台南市,1,64
2011,01,住院,15-24,宜蘭縣,1,58
2011,01,住院,15-24,花蓮縣,0,22
2011,01,住院,15-24,金門縣,0,7
2011,01,住院,15-24,南投縣,1,19
2011,01,住院,15-24,屏東縣,1,50
2011,01,住院,15-24,苗栗縣,0,20
2011,01,住院,15-24,桃園市,4,198
2011,01,住院,15-24,高雄市,2,188
2011,01,住院,15-24,基隆市,2,23
2011,01,住院,15-24,連江縣,1,8
2011,01,住院,15-24,雲林縣,3,19
2011,01,住院,15-24,新北市,5,152
2011,01,住院,15-24,新竹市,0,34
2011,01,住院,15-24,新竹縣,0,23
2011,01,住院,15-24,嘉義市,3,17
2011,01,住院,15-24,嘉義縣,0,20
2011,01,住院,15-24,彰化縣,3,96
2011,01,住院,15-24,澎湖縣,0,0
2011,01,住院,25-64,台中市,5,1992
2011,01,住院,25-64,台北市,26,4955
2011,01,住院,25-64,台東縣,0,157
2011,01,住院,25-64,台南市,6,1153
2011,01,住院,25-64,宜蘭縣,1,509
2011,01,住院,25-64,花蓮縣,0,190
2011,01,住院,25-64,金門縣,0,22
2011,01,住院,25-64,南投縣,10,191
2011,01,住院,25-64,屏東縣,5,449
2011,01,住院,25-64,苗栗縣,0,179
2011,01,住院,25-64,桃園市,15,2339
2011,01,住院,25-64,高雄市,31,2542
2011,01,住院,25-64,基隆市,14,354
2011,01,住院,25-64,連江縣,0,6
2011,01,住院,25-64,雲林縣,25,276
2011,01,住院,25-64,新北市,92,1740
2011,01,住院,25-64,新竹市,0,440
2011,01,住院,25-64,新竹縣,1,177
2011,01,住院,25-64,嘉義市,8,293
2011,01,住院,25-64,嘉義縣,0,324
2011,01,住院,25-64,彰化縣,20,1131
2011,01,住院,25-64,澎湖縣,0,16
2011,01,住院,5-14,台中市,3,180
2011,01,住院,5-14,台北市,11,381
2011,01,住院,5-14,台東縣,0,18
2011,01,住院,5-14,台南市,0,48
2011,01,住院,5-14,宜蘭縣,0,111
2011,01,住院,5-14,花蓮縣,1,12
2011,01,住院,5-14,金門縣,0,6
2011,01,住院,5-14,南投縣,0,25
2011,01,住院,5-14,屏東縣,0,39
2011,01,住院,5-14,苗栗縣,2,10
2011,01,住院,5-14,桃園市,0,242
2011,01,住院,5-14,高雄市,0,169
2011,01,住院,5-14,基隆市,0,40
2011,01,住院,5-14,雲林縣,0,10
2011,01,住院,5-14,新北市,0,115
2011,01,住院,5-14,新竹市,1,47
2011,01,住院,5-14,新竹縣,1,31
2011,01,住院,5-14,嘉義市,0,26
2011,01,住院,5-14,嘉義縣,0,34
2011,01,住院,5-14,彰化縣,6,132
2011,01,住院,65+,台中市,3,1164
2011,01,住院,65+,台北市,15,2986
2011,01,住院,65+,台東縣,1,114
2011,01,住院,65+,台南市,0,607
2011,01,住院,65+,宜蘭縣,2,442
2011,01,住院,65+,花蓮縣,0,138
2011,01,住院,65+,金門縣,1,21
2011,01,住院,65+,南投縣,0,164
2011,01,住院,65+,屏東縣,6,321
2011,01,住院,65+,苗栗縣,0,187
2011,01,住院,65+,桃園市,2,1232
2011,01,住院,65+,高雄市,3,1316
2011,01,住院,65+,基隆市,0,313
2011,01,住院,65+,雲林縣,0,231
2011,01,住院,65+,新北市,4,1076
2011,01,住院,65+,新竹市,0,315
2011,01,住院,65+,新竹縣,0,98
2011,01,住院,65+,嘉義市,0,144
2011,01,住院,65+,嘉義縣,0,320
2011,01,住院,65+,彰化縣,1,926
2011,01,住院,65+,澎湖縣,0,4
2011,01,門診,0-4,台中市,9661,47087
2011,01,門診,0-4,台北市,6590,27140
2011,01,門診,0-4,台東縣,1030,2084
2011,01,門診,0-4,台南市,5528,28189
2011,01,門診,0-4,宜蘭縣,2116,5788
2011,01,門診,0-4,花蓮縣,961,4089
